Goal,Analysis variable,Interaction,time,heatPumpSystem.declination,vol.V,heaCap.C,rad.n,theCon.G
Pel,S2,theCon.G,730.0,2.0910464140850497e-19,0.0009457973614548968,0.14330158560270487,0.5731218757090526,
Pel,S2,theCon.G,740.0,0.0,0.0009452312202029845,0.14319903957446198,0.5727516285519073,
Pel,S2,theCon.G,750.0,2.0921713797181218e-19,0.0009445262154380587,0.143118963461662,0.5725028940643561,
Pel,S2,theCon.G,760.0,1.045820992063044e-19,0.000944664247771421,0.14312108419113323,0.5724431417940915,
Pel,S2,theCon.G,770.0,5.227781471335135e-19,0.0009450597740646994,0.1431738827892073,0.5725219864398602,
Pel,S2,theCon.G,780.0,2.220446049250313e-16,0.014940407851174453,0.003925831505588784,0.1192135917800623,
Pel,S2,theCon.G,790.0,0.0,0.005445543764325378,0.0006235751390084587,0.12432971278540106,
Pel,S2,theCon.G,800.0,0.0,0.0054464195001442395,0.0006251461698311145,0.12432576837885922,
Pel,S2,theCon.G,810.0,1.1102230246251565e-16,0.005459379286525956,0.0006140298641946762,0.12429083394541951,
Pel,S2,theCon.G,820.0,1.1102230246251565e-16,0.005450641435811754,0.0005620600250630936,0.12444916627870684,
Pel,S2,theCon.G,830.0,0.0,0.005511333731884838,0.0005355436668912361,0.12483519294758172,
Pel,S2,theCon.G,840.0,0.0,0.005502511823239575,0.0005258153142021493,0.1247956274604235,
Pel,S2,theCon.G,850.0,1.1102230246251565e-16,0.005488582394671204,0.000520930636829342,0.12472498915669028,
Pel,S2,theCon.G,860.0,0.0,0.005485133300615397,0.000503014692541548,0.12470455020011528,
Pel,S2,theCon.G,870.0,1.1102230246251565e-16,0.005491580379175631,0.0004967270045598271,0.12478656204838667,
Pel,S2,theCon.G,880.0,0.0,0.003846091662505713,0.00023955710357492777,0.08024112606947031,
Pel,S2,theCon.G,890.0,1.1102230246251565e-16,0.004377403166097138,0.0022774387139186114,0.09487678495393403,
Pel,S2,theCon.G,900.0,1.1102230246251565e-16,0.004393547855553681,0.0022908604786721076,0.0946820055444112,
Pel,S2,theCon.G,910.0,1.1102230246251565e-16,0.0044048547670489935,0.002301798110403541,0.0946501994745641,
Pel,S2,theCon.G,920.0,0.0,0.004310926386698166,0.0022890377135416085,0.09502874391413996,
Pel,S2,theCon.G,930.0,0.0,0.004338162446991478,0.00222854436915354,0.09512168640357554,
Pel,S2,theCon.G,940.0,1.1102230246251565e-16,0.004281521123566723,0.002150651377094359,0.09480892999881563,
Pel,S2,theCon.G,950.0,0.0,0.004217174557385905,0.0021087354744003806,0.09450903143244316,
Pel,S2,theCon.G,960.0,0.0,0.004162853457761462,0.0021173735407322702,0.09432218391204295,
Pel,S2,theCon.G,970.0,0.0,0.004113240042749489,0.002128462714052204,0.09425380876577794,
Pel,S2,theCon.G,980.0,0.0,0.0024889769615926705,0.003495887111468088,0.07866036406774934,
Pel,S2,theCon.G,990.0,0.0,0.003273728644747842,0.0008571969870379004,0.07591092158324342,
Pel,S2,theCon.G,1000.0,0.0,0.0033075218698084274,0.0008400404426573971,0.07571740419945927,
Pel,S2,theCon.G,1010.0,1.1102230246251565e-16,0.0033107758597639148,0.0008193884539841045,0.07566677319474857,
Pel,S2,theCon.G,1020.0,0.0,0.003366531232159242,0.0007322782544161299,0.07592030733564903,
Pel,S2,theCon.G,1030.0,0.0,0.0034438512648659048,0.000632031295309532,0.07588445914169406,
Pel,S2,theCon.G,1040.0,1.1102230246251565e-16,0.0035427220714674412,0.0005738292670106615,0.07560737029012454,
Pel,S2,theCon.G,1050.0,1.1102230246251565e-16,0.003618016846964056,0.0005387267522372063,0.0753116005950385,
Pel,S2,theCon.G,1060.0,0.0,0.0036456241919740062,0.0005098249500600227,0.07507678438190879,
Pel,S2,theCon.G,1070.0,0.0,0.0036704585009440516,0.00047836154509828255,0.07497149264453051,
Pel,S2,theCon.G,1080.0,0.0,0.00975151227105453,0.011508544124230302,0.16858277908670105,
Pel,S2,theCon.G,1090.0,0.0,0.006735473536160774,0.006149747639397463,0.17769246220921464,
Pel,S2,theCon.G,1100.0,0.0,0.00669825560345183,0.006101360255355681,0.17754338542180814,
Pel,S2,theCon.G,1110.0,0.0,0.006719254758256743,0.006070326515168367,0.17760040664624832,
Pel,S2,theCon.G,1120.0,0.0,0.00676555080066521,0.0060737870426958995,0.17763287244046777,
Pel,S2,theCon.G,1130.0,0.0,0.006788606131665209,0.006101498759256918,0.17752810887311443,
Pel,S2,theCon.G,1140.0,0.0,0.006815705987072707,0.006104336789671039,0.17738523714189158,
Pel,S2,theCon.G,1150.0,0.0,0.006849318932828918,0.006087586125999023,0.1772605628427386,
Pel,S2,theCon.G,1160.0,0.0,0.00687481757281716,0.006057694687039539,0.17718007445254547,
Pel,S2,theCon.G,1170.0,0.0,0.006902977237282948,0.006042130266554757,0.17711053820391298,
Pel,S2,theCon.G,1180.0,0.0,0.0018629795002989002,0.004294221693593503,0.182844032975351,
Pel,S2,theCon.G,1190.0,0.0,0.019043812237095725,0.017715881359111285,0.2266169670874557,
Pel,S2,theCon.G,1200.0,0.0,0.01905583856800952,0.017722532774334776,0.22620000779045624,
Pel,S2,theCon.G,1210.0,0.0,0.019036862801132926,0.017680612198136214,0.22598925014553173,
Pel,S2,theCon.G,1220.0,0.0,0.019020072816890776,0.017721513810502465,0.2261017285192677,
Pel,S2,theCon.G,1230.0,0.0,0.019039528306127318,0.01779215131061107,0.22601241878356326,
Pel,S2,theCon.G,1240.0,0.0,0.019064921939893287,0.017823061130439855,0.22576438265368037,
Pel,S2,theCon.G,1250.0,0.0,0.019084278583650804,0.017835720008633205,0.22552593370558915,
Pel,S2,theCon.G,1260.0,0.0,0.01909322417432846,0.01784962462577011,0.22535482965085563,
Pel,S2,theCon.G,1270.0,1.1102230246251565e-16,0.019083122797258656,0.017852757037062683,0.2252191782065185,
Pel,S2,theCon.G,1280.0,0.0,0.0022815099620063783,0.011967311443918494,0.22505867443236127,
Pel,S2,theCon.G,1290.0,0.0,0.0026507740610098862,0.0036516037669275248,0.22480366905993665,
Pel,S2,theCon.G,1300.0,0.0,0.002648174301699613,0.003668156819634061,0.22446731884550253,
Pel,S2,theCon.G,1310.0,0.0,0.0026003765702676818,0.003600731025723447,0.22420784629823975,
Pel,S2,theCon.G,1320.0,0.0,0.002583353794257892,0.0035723137782912584,0.22477125514666874,
Pel,S2,theCon.G,1330.0,0.0,0.0025863756098566393,0.0035982270092738133,0.2248849579735065,
Pel,S2,theCon.G,1340.0,0.0,0.0025850441045598416,0.0035981455227952486,0.22471632234213113,
Pel,S2,theCon.G,1350.0,1.1102230246251565e-16,0.0025693310168978245,0.0035922054816971416,0.22447571467413518,
Pel,S2,theCon.G,1360.0,0.0,0.0025605175256521173,0.003576133709783269,0.22423418127408656,
Pel,S2,theCon.G,1370.0,0.0,0.0025639176952314546,0.0035504958503032036,0.22403927999656992,
Pel,S2,theCon.G,1380.0,0.0,0.013741106385252166,0.00702417630891361,0.2542664586979734,
Pel,S2,theCon.G,1390.0,0.0,0.006392685805983289,0.003483560138403008,0.23697133764034806,
Pel,S2,theCon.G,1400.0,2.220446049250313e-16,0.006380258288517182,0.0034651335030753128,0.23720337756970922,
Pel,S2,theCon.G,1410.0,0.0,0.006358674919059948,0.0034703641492248583,0.23774578879868224,
Pel,S2,theCon.G,1420.0,0.0,0.0063940697278714875,0.0034336766321446666,0.2383065068301743,
Pel,S2,theCon.G,1430.0,2.220446049250313e-16,0.006380834654127865,0.003456433544625326,0.23869472555370885,
Pel,S2,theCon.G,1440.0,0.0,0.0063609326332532135,0.0034541151226190614,0.23902420619395004,
Pel,S2,theCon.G,1450.0,1.1102230246251565e-16,0.006344699279306698,0.0034396483605727557,0.2393615731123312,
Pel,S2,theCon.G,1460.0,0.0,0.00633497804815597,0.003422301596547661,0.23972791340740007,
Pel,S2,theCon.G,1470.0,0.0,0.006332114455635307,0.0034073273780363955,0.24011965702472615,
Pel,S2,theCon.G,1480.0,1.1102230246251565e-16,0.005824749591403666,0.0003408156688782249,0.2134438308309441,
Pel,S2,theCon.G,1490.0,0.0,0.009373929714301399,0.003372311352310642,0.2263106100183644,
Pel,S2,theCon.G,1500.0,0.0,0.009383353927034599,0.003400797335491701,0.22682770514074024,
Pel,S2,theCon.G,1510.0,0.0,0.009370629806721209,0.003376068357283435,0.22742598853238405,
Pel,S2,theCon.G,1520.0,0.0,0.009389739093965122,0.0033431963892119887,0.22820585601654686,
Pel,S2,theCon.G,1530.0,1.1102230246251565e-16,0.009420918014810487,0.003351437330022189,0.2288961484731843,
Pel,S2,theCon.G,1540.0,0.0,0.009444874446277951,0.003368952378669743,0.22951827769393707,
Pel,S2,theCon.G,1550.0,0.0,0.009460367293482319,0.0033836932969806277,0.23013113724778012,
Pel,S2,theCon.G,1560.0,1.1102230246251565e-16,0.009471040183044455,0.003392424088721979,0.23075954189923575,
Pel,S2,theCon.G,1570.0,0.0,0.00947939691837707,0.003394930616402725,0.23140377665826506,
Pel,S2,theCon.G,1580.0,1.1102230246251565e-16,0.005513517620508668,0.004225234526317401,0.18139705675793294,
Pel,S2,theCon.G,1590.0,1.1102230246251565e-16,0.0035615191546399805,0.002922052846115464,0.1944883993399955,
Pel,S2,theCon.G,1600.0,0.0,0.0035576406678028416,0.0029362060833550974,0.19515703475974122,
Pel,S2,theCon.G,1610.0,0.0,0.0027025364502850646,0.004944521242037259,0.2017888624376306,
Pel,S2,theCon.G,1620.0,1.1102230246251565e-16,0.0026945914949992877,0.004926193051725702,0.20281953962809462,
Pel,S2,theCon.G,1630.0,0.0,0.002638327342528113,0.004899475351086147,0.20377335696403254,
Pel,S2,theCon.G,1640.0,0.0,0.0026400583986143644,0.004872307206401083,0.20443770831578567,
Pel,S2,theCon.G,1650.0,0.0,0.0026899960197043216,0.004820835689281711,0.20503593682000854,
Pel,S2,theCon.G,1660.0,2.220446049250313e-16,0.0027392715106031584,0.004802637013997968,0.20562260535663812,
Pel,S2,theCon.G,1670.0,0.0,0.0027599309959502882,0.004792421398112756,0.20619217649196275,
Pel,S2,theCon.G,1680.0,0.0,0.0007343647696241851,0.0013864118204021114,0.28664976879473725,
Pel,S2,theCon.G,1690.0,0.0,0.003945417838054133,0.0034161038596083326,0.29788102009691286,
Pel,S2,theCon.G,1700.0,1.1102230246251565e-16,0.003996400414387313,0.0034496690559777665,0.29781640079893856,
Pel,S2,theCon.G,1710.0,0.0,0.00021235890937887358,0.0007522209983518158,0.2559451129698629,
Pel,S2,theCon.G,1720.0,1.1102230246251565e-16,0.0002677164023824341,0.0007103210962926543,0.25639454323908506,
Pel,S2,theCon.G,1730.0,0.0,0.0004038172371169102,0.0006682958630918057,0.25646776757716216,
Pel,S2,theCon.G,1740.0,0.0,0.0004701345355371256,0.0006462452116198225,0.2564515624844791,
Pel,S2,theCon.G,1750.0,0.0,0.0005143644178770002,0.000604092756020691,0.2563753652780022,
Pel,S2,theCon.G,1760.0,0.0,0.0005537178549728239,0.0005751129486852857,0.2563479995512097,
Pel,S2,theCon.G,1770.0,0.0,0.0005734042140980167,0.0005583428434017268,0.2563667069756794,
Pel,S2,theCon.G,1780.0,0.0,0.0003490117396764969,0.0065470422490537805,0.29654902102352665,
Pel,S2,theCon.G,1790.0,0.0,0.019458229531418625,0.012866427650419454,0.3059047192639287,
Pel,S2,theCon.G,1800.0,0.0,0.019450138717904464,0.012788704655832261,0.3057462855883283,
Pel,S2,theCon.G,1810.0,1.1102230246251565e-16,0.019443160979307428,0.01276370830118878,0.3057569020147748,
Pel,S2,theCon.G,1820.0,0.0,0.019417380380012395,0.012696473601253588,0.3060467371276441,
Pel,S2,theCon.G,1830.0,0.0,0.019416182654779623,0.012701309283196682,0.30597379680971215,
Pel,S2,theCon.G,1840.0,0.0,0.01940575721353799,0.012676221658371456,0.3058377725421584,
Pel,S2,theCon.G,1850.0,0.0,0.019381209689193546,0.012637685615512484,0.3057220606816885,
Pel,S2,theCon.G,1860.0,1.1102230246251565e-16,0.019353462792750964,0.012608345278674382,0.3056568046004663,
Pel,S2,theCon.G,1870.0,1.1102230246251565e-16,0.01932795097560791,0.01258695444905722,0.305640822114297,
Pel,S2,theCon.G,1880.0,0.0,0.0033869359525539044,0.002972090403968841,0.36027483716034403,
Pel,S2,theCon.G,1890.0,0.0,0.00010842770369934307,0.007363978832705453,0.3465230246655202,
Pel,S2,theCon.G,1900.0,0.0,9.90978943226084e-05,0.00740697714036076,0.34635707985194164,
Pel,S2,theCon.G,1910.0,0.0,0.0005439974156546956,0.010127493217507944,0.35320713619618693,
Pel,S2,theCon.G,1920.0,0.0,0.0004917134949625757,0.010179944993780943,0.3533790194132801,
Pel,S2,theCon.G,1930.0,0.0,0.0004452179166136716,0.010241167636170445,0.3532302492175856,
Pel,S2,theCon.G,1940.0,0.0,0.00042458512957610495,0.010258770793644678,0.3530302298116954,
Pel,S2,theCon.G,1950.0,1.1102230246251565e-16,0.00040693268842684205,0.010250658274121416,0.3528511144142138,
Pel,S2,theCon.G,1960.0,0.0,0.00039299387488322957,0.010245530240244882,0.35274695591306393,
Pel,S2,theCon.G,1970.0,0.0,0.00038657061123548164,0.010217694749353523,0.35269188027799336,
Pel,S2,theCon.G,1980.0,2.220446049250313e-16,0.004410941331322693,0.007455338176207915,0.41002030806978607,
Pel,S2,theCon.G,1990.0,0.0,0.003595734221621294,0.005381294753070254,0.3975087607647476,
Pel,S2,theCon.G,2000.0,0.0,0.0036025929498126885,0.005383827981677913,0.39798458425971683,
Pel,S2,theCon.G,2010.0,1.1102230246251565e-16,0.0017909597420273649,0.007311554973331691,0.3328413469453608,
Pel,S2,theCon.G,2020.0,0.0,0.0017643539540563857,0.0073486499116194315,0.33366259160591083,
Pel,S2,theCon.G,2030.0,0.0,0.0017826502837698932,0.00741513853510245,0.3343657621846742,
Pel,S2,theCon.G,2040.0,0.0,0.001797015767485366,0.007443492016590003,0.3350979902976823,
Pel,S2,theCon.G,2050.0,0.0,0.0018044359096629492,0.007457377243875407,0.33587106090871244,
Pel,S2,theCon.G,2060.0,0.0,0.0018095184031967637,0.0074673868268840815,0.3366650354187686,
Pel,S2,theCon.G,2070.0,0.0,0.0018144269653792566,0.007481906668079019,0.3374541212469707,
Pel,S2,theCon.G,2080.0,0.0,0.0005788829736695922,0.007633809330423125,0.27372543288262186,
Pel,S2,theCon.G,2090.0,0.0,0.012524899622244567,0.013299977440103583,0.2744990205542023,
Pel,S2,theCon.G,2100.0,0.0,0.012561980664591688,0.013359238431237985,0.27530436771228817,
Pel,S2,theCon.G,2110.0,1.1102230246251565e-16,0.012608536358230227,0.013430130739361612,0.27611522645720976,
Pel,S2,theCon.G,2120.0,2.220446049250313e-16,0.012661227860661595,0.013519418703793473,0.27730869150311666,
Pel,S2,theCon.G,2130.0,1.1102230246251565e-16,0.012719863073121007,0.013583708060197597,0.27853872822254966,
Pel,S2,theCon.G,2140.0,1.1102230246251565e-16,0.012767118667570965,0.013640251004552795,0.27955645348720715,
Pel,S2,theCon.G,2150.0,2.220446049250313e-16,0.012806338516393234,0.013700887266708817,0.2805156844501312,
Pel,S2,theCon.G,2160.0,0.0,0.012838610620517499,0.0137629704782537,0.2814948801749747,
Pel,S2,theCon.G,2170.0,1.1102230246251565e-16,0.012866434503640556,0.013822278149525635,0.28251447839130284,
Pel,S2,theCon.G,2180.0,0.0,0.006812412910978449,0.011795823193370247,0.30801142465517983,
Pel,S2,theCon.G,2190.0,1.1102230246251565e-16,0.0017226599058716152,0.007781393490641775,0.29488633480290394,
Pel,S2,theCon.G,2200.0,0.0,0.0017604099637050785,0.007795451603532455,0.2959554337241226,
Pel,S2,theCon.G,2210.0,1.1102230246251565e-16,0.0013933047204034432,0.009909779614787118,0.30175352283896517,
Pel,S2,theCon.G,2220.0,0.0,0.001468148016169346,0.009982652532214975,0.3032875801038144,
Pel,S2,theCon.G,2230.0,1.1102230246251565e-16,0.0015104880812325527,0.009974275118111775,0.3046216036851751,
Pel,S2,theCon.G,2240.0,0.0,0.0015547518170205832,0.009979035089554111,0.30583109673389686,
Pel,S2,theCon.G,2250.0,0.0,0.0015949710745126744,0.010006375358099673,0.3070761063506132,
Pel,S2,theCon.G,2260.0,0.0,0.0016337770490245651,0.010040904903237613,0.3083868346767874,
Pel,S2,theCon.G,2270.0,0.0,0.001670186297969778,0.010062936106913556,0.3097343502964429,
Pel,S2,theCon.G,2280.0,1.1102230246251565e-16,0.0023551621642605713,0.02304724427767424,0.4218865954203582,
Pel,S2,theCon.G,2290.0,0.0,0.009323297020527699,0.000977302315361528,0.44393832776104974,
Pel,S2,theCon.G,2300.0,0.0,0.009281143552323012,0.0009829780462500826,0.4443909963517848,
Pel,S2,theCon.G,2310.0,0.0,0.010920728744190589,0.006725253283224375,0.3643018372610286,
Pel,S2,theCon.G,2320.0,0.0,0.010836182241711567,0.006672754035134232,0.3649503297449035,
Pel,S2,theCon.G,2330.0,0.0,0.010811539827662697,0.0066224688400674525,0.365383586900227,
Pel,S2,theCon.G,2340.0,0.0,0.010758602110104709,0.006627092490754771,0.3656494067462591,
Pel,S2,theCon.G,2350.0,0.0,0.010661762678315312,0.006582449268631607,0.36579253360337227,
Pel,S2,theCon.G,2360.0,0.0,0.010560134645047126,0.006549762926330471,0.3659566449295609,
Pel,S2,vol.V,0.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,10.0,1.951563910473908e-18,,0.005739039639365278,0.003840798721569727,0.007807028786702863
Pel,S2,vol.V,20.0,3.469446951953614e-18,,0.013325480338809934,0.003009889991142267,0.02032080245196255
Pel,S2,vol.V,30.0,0.0,,0.019190788860211208,0.0008627146225773652,0.025283464541299094
Pel,S2,vol.V,40.0,0.0,,0.022965826541887557,0.0006468873702085709,0.02550990674709447
Pel,S2,vol.V,50.0,6.938893903907228e-18,,0.023128608142052788,0.0016248027978592594,0.025433374791997143
Pel,S2,vol.V,60.0,6.938893903907228e-18,,0.020194018168738004,0.002410594865280169,0.026529652848767626
Pel,S2,vol.V,70.0,0.0,,0.01587054706851239,0.0031921891194340857,0.028795323563694963
Pel,S2,vol.V,80.0,3.469446951953614e-18,,0.01191336782980356,0.003955298848656419,0.031307750061606576
Pel,S2,vol.V,90.0,0.0,,0.009157187126794503,0.004548834311536687,0.032844267479867684
Pel,S2,vol.V,100.0,0.0,,0.007464653825635787,0.004841269128453757,0.03270501526626324
Pel,S2,vol.V,110.0,5.204170427930421e-18,,0.0064086286568239455,0.00482666520867768,0.031022029255219907
Pel,S2,vol.V,120.0,1.734723475976807e-18,,0.005729211348071608,0.004594541627217494,0.02840089242032462
Pel,S2,vol.V,130.0,8.673617379884035e-19,,0.005311451112668309,0.004253383568062666,0.02548488055805731
Pel,S2,vol.V,140.0,2.6020852139652106e-18,,0.005044268084689871,0.0038835737219417854,0.022747850172390005
Pel,S2,vol.V,150.0,0.0,,0.004788021875110791,0.0035374735924921658,0.020475068901478988
Pel,S2,vol.V,160.0,1.734723475976807e-18,,0.00443693236434704,0.0032519385387596578,0.01880042637025059
Pel,S2,vol.V,170.0,3.469446951953614e-18,,0.003934996715239973,0.0030369939296312903,0.01768344035468805
Pel,S2,vol.V,180.0,1.734723475976807e-18,,0.003177969746063049,0.0027251653396343292,0.016812894880696816
Pel,S2,vol.V,190.0,8.673617379884035e-19,,0.002030894062030192,0.002067473381183224,0.01623009288782684
Pel,S2,vol.V,200.0,8.673617379884035e-19,,0.001301591619668507,0.001630844216483053,0.015382076113796384
Pel,S2,vol.V,210.0,8.673617379884035e-19,,0.0012702193553189144,0.0017775107253076572,0.014029034728876622
Pel,S2,vol.V,220.0,2.6020852139652106e-18,,0.0016552008705105186,0.002190430531976345,0.012221875590897824
Pel,S2,vol.V,230.0,8.673617379884035e-19,,0.0014419472579042065,0.001830738911497945,0.010077670133852856
Pel,S2,vol.V,240.0,8.673617379884035e-19,,0.0011503815640532032,0.001377124466683706,0.008372857253880261
Pel,S2,vol.V,250.0,8.673617379884035e-19,,0.000667133171845598,0.0008954028362016669,0.006497075503428484
Pel,S2,vol.V,260.0,8.673617379884035e-19,,0.0005457775521056328,0.0008121782075525205,0.005717155163077359
Pel,S2,vol.V,270.0,1.734723475976807e-18,,0.0008270872686903501,0.0010075597963429966,0.005543264429207162
Pel,S2,vol.V,280.0,1.734723475976807e-18,,0.0009513511034605054,0.0011688764535974297,0.005638380598578685
Pel,S2,vol.V,290.0,8.673617379884035e-19,,0.0007680348211216914,0.0010817252241937698,0.005515542816932006
Pel,S2,vol.V,300.0,2.168404344971009e-18,,0.0006325192793562246,0.0009627719363530657,0.005295035690314087
Pel,S2,vol.V,310.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,320.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,330.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,340.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,350.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,360.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,370.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,380.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,390.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,400.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,410.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,420.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,430.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,440.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,450.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,460.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,470.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,480.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,490.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,500.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,510.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,520.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,530.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,540.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,550.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,560.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,570.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,580.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,590.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,600.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,610.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,620.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,630.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,640.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,650.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,660.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,670.0,0.0,0.0,0.0,0.0,0.0
Pel,S2,vol.V,680.0,0.0,,0.0003256003256003255,0.0003256003256003255,0.0003256003256003255
Pel,S2,vol.V,690.0,1.0842021724855044e-19,,0.0009449149576538118,0.0009449149576538117,0.0009449149576538118
Pel,S2,vol.V,700.0,1.0842021724855044e-19,,0.0009449149576538118,0.0009449149576538117,0.0009449149576538118
Pel,S2,vol.V,710.0,1.0842021724855044e-19,,0.0009449149576538118,0.0009449149576538117,0.0009449149576538118
Pel,S2,vol.V,720.0,1.0842021724855044e-19,,0.0009449149576538118,0.0009449149576538117,0.0009449149576538118
Pel,S2,vol.V,730.0,1.0842021724855044e-19,,0.0009457973614548969,0.0009457973614548968,0.0009457973614548968
Pel,S2,vol.V,740.0,1.0842021724855044e-19,,0.0009452312202029845,0.0009452312202029845,0.0009452312202029845
Pel,S2,vol.V,750.0,1.0842021724855044e-19,,0.0009445262154380587,0.0009445262154380583,0.0009445262154380587
Pel,S2,vol.V,760.0,1.0842021724855044e-19,,0.0009446642477714212,0.0009446642477714212,0.000944664247771421
Pel,S2,vol.V,770.0,3.7947076036992655e-19,,0.0009450597740647002,0.0009450597740646999,0.0009450597740646994
Pel,S2,vol.V,780.0,1.734723475976807e-18,,0.01494545844576434,0.011601022579459823,0.014940407851174453
Pel,S2,vol.V,790.0,0.0,,0.005439015210829967,0.0054390152108299596,0.005445543764325378
Pel,S2,vol.V,800.0,8.673617379884035e-19,,0.005437497301188757,0.0054374973011887505,0.0054464195001442395
Pel,S2,vol.V,810.0,0.0,,0.005402581162786026,0.005411681498665919,0.005459379286525956
Pel,S2,vol.V,820.0,1.734723475976807e-18,,0.005348530678514499,0.00534947497050605,0.005450641435811754
Pel,S2,vol.V,830.0,1.734723475976807e-18,,0.00545996628186224,0.005477075099613003,0.005511333731884838
Pel,S2,vol.V,840.0,1.734723475976807e-18,,0.005492505538183278,0.005512022324041431,0.005502511823239575
Pel,S2,vol.V,850.0,1.734723475976807e-18,,0.0054820866920347235,0.005504237054191362,0.005488582394671204
Pel,S2,vol.V,860.0,3.469446951953614e-18,,0.005459777371735945,0.005480879226153375,0.005485133300615397
Pel,S2,vol.V,870.0,8.673617379884035e-19,,0.005445340095555781,0.005456272171022708,0.005491580379175631
Pel,S2,vol.V,880.0,0.0,,0.005798994403047504,0.007902993115491332,0.003846091662505713
Pel,S2,vol.V,890.0,4.336808689942018e-19,,0.0003680270900598918,0.00040652938566603306,0.004377403166097138
Pel,S2,vol.V,900.0,4.336808689942018e-19,,0.00038957955345613,0.0004359477936222572,0.004393547855553681
Pel,S2,vol.V,910.0,1.5178830414797062e-18,,0.00041905662778073203,0.00044772697798362016,0.0044048547670489935
Pel,S2,vol.V,920.0,6.505213034913027e-19,,0.00041733050798669746,0.0003890564471231185,0.004310926386698166
Pel,S2,vol.V,930.0,2.168404344971009e-19,,0.00038822642936782534,0.00038022216346734333,0.004338162446991478
Pel,S2,vol.V,940.0,1.0842021724855044e-18,,0.00036748853205955095,0.000373407292845334,0.004281521123566723
Pel,S2,vol.V,950.0,2.168404344971009e-18,,0.0003542298360818142,0.0003583133659900706,0.004217174557385905
Pel,S2,vol.V,960.0,4.3283383604694747e-19,,0.0003314737748531839,0.0003355389425846213,0.004162853457761462
Pel,S2,vol.V,970.0,1.2993485410880967e-18,,0.0003289432196001158,0.0003304800358577553,0.004113240042749489
Pel,S2,vol.V,980.0,2.168404344971009e-18,,0.00402584985496989,0.004181547508267324,0.0024889769615926705
Pel,S2,vol.V,990.0,8.673617379884035e-19,,0.003112962235504077,0.003130557134368191,0.003273728644747842
Pel,S2,vol.V,1000.0,2.6020852139652106e-18,,0.0031300330676293855,0.0031551355527613314,0.0033075218698084274
Pel,S2,vol.V,1010.0,8.673617379884035e-19,,0.003126635731774564,0.0031652958880581967,0.0033107758597639148
Pel,S2,vol.V,1020.0,8.673617379884035e-19,,0.0031200726656425244,0.0031868806658744125,0.003366531232159242
Pel,S2,vol.V,1030.0,4.336808689942018e-19,,0.0031260466782709485,0.0031995946177107333,0.0034438512648659048
Pel,S2,vol.V,1040.0,2.168404344971009e-18,,0.003166470381272428,0.00324574325132866,0.0035427220714674412
Pel,S2,vol.V,1050.0,2.168404344971009e-18,,0.00321886207472383,0.003318205059888949,0.003618016846964056
Pel,S2,vol.V,1060.0,1.3010426069826053e-18,,0.003244134297930925,0.0033631000748084467,0.0036456241919740062
Pel,S2,vol.V,1070.0,1.3010426069826053e-18,,0.0032667445387786686,0.003390971995137184,0.0036704585009440516
